Product Name,Price,Color,Product Link,Image Link
2-pack non-padded lace soft bras,"Rs.1,499.00",Powder pink/Cream,https://www2.hm.com/en_in/productpage.1218642002.html,"https://lp2.hm.com/hmgoepprod?set=source[/c6/f1/c6f14ad2d03b6f34090a545e825e6e8ec1fad429.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Seamless soft bra,Rs.999.00,White,https://www2.hm.com/en_in/productpage.1219405002.html,"https://lp2.hm.com/hmgoepprod?set=source[/7a/6a/7a6a7c659bc0365908a9cdac271c729c1fd1e70d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
10-pack trainer socks,Rs.999.00,Light purple/Dusty pink/White,https://www2.hm.com/en_in/productpage.0994905012.html,"https://lp2.hm.com/hmgoepprod?set=source[/8c/0a/8c0a24a00b184e97d320ccd5728ea9060107a033.jpg],origin[dam],category[ladies_sockstights_socks_ankle],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized linen-blend shirt,"Rs.1,999.00",White,https://www2.hm.com/en_in/productpage.1216417001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d1/51/d15181d886e3e8d2b32c5c83cb7390fc64f244e4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Double-breasted twill trench coat,"Rs.4,999.00",Beige,https://www2.hm.com/en_in/productpage.1202758002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a3/b2/a3b2c353aa8cb868c6cf2fc33eb676c05d5776ec.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped zip-through hoodie,"Rs.1,399.00",Black,https://www2.hm.com/en_in/productpage.1193900001.html,"https://lp2.hm.com/hmgoepprod?set=source[/6c/f2/6cf2ba40a4f22dc3a48a76df75a9ea4f761c6c65.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Wide High Jeans,"Rs.2,299.00",Light denim blue,https://www2.hm.com/en_in/productpage.1045459029.html,"https://lp2.hm.com/hmgoepprod?set=source[/7e/d3/7ed333da3626828683880414431403e28f0d3a3d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Baggy High Jeans,"Rs.2,699.00",Black,https://www2.hm.com/en_in/productpage.1208532010.html,"https://lp2.hm.com/hmgoepprod?set=source[/02/71/02710cfd8623163f875357c7596ad2320cd0e531.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Textured-knit cardigan,"Rs.3,999.00",Dark khaki green,https://www2.hm.com/en_in/productpage.1194323004.html,"https://lp2.hm.com/hmgoepprod?set=source[/b2/46/b2464fa750525911dbfc1ce3e7af4457cefcd1a9.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit dress,"Rs.2,899.00",Brown,https://www2.hm.com/en_in/productpage.1217398001.html,"https://lp2.hm.com/hmgoepprod?set=source[/63/64/6364c2e91aa1d62b30ee3a15c42ab5e67e27f658.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Distressed-look belted skirt,"Rs.2,999.00",Dark brown,https://www2.hm.com/en_in/productpage.1233327001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ea/a5/eaa5253bd0b4c05786ae133b59e89b4fc63b9f0b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Twill cargo trousers,"Rs.2,299.00",Beige,https://www2.hm.com/en_in/productpage.1210465002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a5/9e/a59eb3d3250b4fd95d9f3fa8b872af9feb3160ec.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Microfibre vest top,Rs.799.00,Light greige,https://www2.hm.com/en_in/productpage.1216160001.html,"https://lp2.hm.com/hmgoepprod?set=source[/81/80/818092f64614b138498ffa71ad9876a157e497ac.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Puff-sleeved midi dress,"Rs.1,999.00",Cream/Floral,https://www2.hm.com/en_in/productpage.1213111002.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/e0/44e0b957bc08835782ec236468d30e705d4e39e9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Pleat-detail top,"Rs.1,299.00",White/Black striped,https://www2.hm.com/en_in/productpage.1222424001.html,"https://lp2.hm.com/hmgoepprod?set=source[/4f/2d/4f2d7df0fcd7cab4824d6b6d4b9674373392f54f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cap-sleeved rib-knit top,"Rs.1,799.00",Cream,https://www2.hm.com/en_in/productpage.1217929001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d5/25/d5252b33b9a775bf4b593f900c6b780ca984bac9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Baggy Wide Low Jeans,"Rs.2,699.00",Light denim blue,https://www2.hm.com/en_in/productpage.1199190001.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/f4/24f4322ad406a1933646767c4a03ebe5df974a87.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized hoodie,"Rs.1,799.00",Black,https://www2.hm.com/en_in/productpage.1087261001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5f/8f/5f8f8500d9fb4c1960d7d7c759be11e690c78ba9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Wide denim trousers,"Rs.2,999.00",Black/Washed out,https://www2.hm.com/en_in/productpage.1237952001.html,"https://lp2.hm.com/hmgoepprod?set=source[/08/93/08933bc84ed27c87879710ae9c5651935a9c3879.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit skirt,"Rs.2,299.00",Cream,https://www2.hm.com/en_in/productpage.1217931001.html,"https://lp2.hm.com/hmgoepprod?set=source[/13/c0/13c0e7a65a2db21bec91a1f4e099bf0c6d385c20.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Embroidery-detail cap,"Rs.1,399.00",Light beige,https://www2.hm.com/en_in/productpage.1220261001.html,"https://lp2.hm.com/hmgoepprod?set=source[/8f/09/8f09aefadcb2e074f12096fa33ddb3e57a0a92b8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Pencil skirt,"Rs.2,999.00",Black/Geometric pattern,https://www2.hm.com/en_in/productpage.1220297001.html,"https://lp2.hm.com/hmgoepprod?set=source[/4f/ef/4fef880e41e74f81e1f52878913b34c50d87f339.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Sweatshirt,"Rs.1,499.00",White/Paris,https://www2.hm.com/en_in/productpage.1011828077.html,"https://lp2.hm.com/hmgoepprod?set=source[/97/f4/97f42ee3bab6d750628bd88ec678b728436a716d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend shirt dress,"Rs.2,699.00",Blue/Striped,https://www2.hm.com/en_in/productpage.1212591001.html,"https://lp2.hm.com/hmgoepprod?set=source[/71/a7/71a756be3afbae386914ec3ff3362306413e31cb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cropped zip-through hoodie,"Rs.1,399.00",Light grey marl,https://www2.hm.com/en_in/productpage.1193900004.html,"https://lp2.hm.com/hmgoepprod?set=source[/fb/b7/fbb7335fcb325942a0298416c7a49d032324f68b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Twist-detail vest top,"Rs.1,299.00",Black,https://www2.hm.com/en_in/productpage.1201251008.html,"https://lp2.hm.com/hmgoepprod?set=source[/63/61/6361b1a9f971af22cf6bc49d7453ee1d22b5552b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Shopper,"Rs.1,999.00",Beige,https://www2.hm.com/en_in/productpage.0633152066.html,"https://lp2.hm.com/hmgoepprod?set=source[/ce/f4/cef4be53e477e4bcf3bebc23e1f0fd28d4188d3a.jpg],origin[dam],category[ladies_accessories_bags_shoppertotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Double-breasted blazer,"Rs.3,599.00",Dark khaki green,https://www2.hm.com/en_in/productpage.1215796003.html,"https://lp2.hm.com/hmgoepprod?set=source[/6a/58/6a582bbb5855eee39578a953202c91ac2bc9ba21.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[3]&call=url[file:/product/style]"
Cargo trousers,"Rs.2,299.00",Beige,https://www2.hm.com/en_in/productpage.1213721001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b4/6c/b46cef52f0e730fff2e4128f65822d7a2be5e217.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit off-the-shoulder top,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.1223942002.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/dd/44ddf12885d8acd475840ed09604afdbaeffd52e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Tailored trousers,"Rs.2,299.00",Dark khaki green,https://www2.hm.com/en_in/productpage.1207181004.html,"https://lp2.hm.com/hmgoepprod?set=source[/a7/b6/a7b607b6b6cb23bb022558beabbbd3c5836165a9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[3]&call=url[file:/product/style]"
Oversized linen-blend shirt,"Rs.1,999.00",White/Blue striped,https://www2.hm.com/en_in/productpage.1216417002.html,"https://lp2.hm.com/hmgoepprod?set=source[/4c/fc/4cfc12482995298329c740b06716810658ace6c0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Soft mesh bra,Rs.699.00,White,https://www2.hm.com/en_in/productpage.1218656002.html,"https://lp2.hm.com/hmgoepprod?set=source[/49/3b/493ba4caaac38fc2fcdd0114615de1031718ef89.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Crinkled trousers,"Rs.2,199.00",Navy blue,https://www2.hm.com/en_in/productpage.1184716004.html,"https://lp2.hm.com/hmgoepprod?set=source[/5b/6f/5b6f8171b4e8da58633539976160a9fa9162e68c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ultra High Ankle Jeggings,"Rs.1,799.00",Light grey,https://www2.hm.com/en_in/productpage.1152457020.html,"https://lp2.hm.com/hmgoepprod?set=source[/cf/bb/cfbb528c262a99a26e98ae62ebb4a46fa011bd96.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Baggy Low Jeans,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1214235006.html,"https://lp2.hm.com/hmgoepprod?set=source[/93/a7/93a7ba86ebad092a0351f018f81b02632b5cdb58.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Suede loafers,"Rs.3,499.00",Black,https://www2.hm.com/en_in/productpage.0950789011.html,"https://lp2.hm.com/hmgoepprod?set=source[/55/80/5580dcdb37936c67700d5baa3f3ef29c7fb9bb91.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton twill cap,Rs.699.00,Black,https://www2.hm.com/en_in/productpage.1210714001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c2/0e/c20e7b2cac21a226b3505b48bbd1305641f9435d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Broderie anglaise shirt,"Rs.3,599.00",Black,https://www2.hm.com/en_in/productpage.1222252002.html,"https://lp2.hm.com/hmgoepprod?set=source[/5c/a3/5ca3228abf3c84ed203d79a98151fb8dffdacb18.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed jersey top,"Rs.1,299.00",White/Blue striped,https://www2.hm.com/en_in/productpage.1203084012.html,"https://lp2.hm.com/hmgoepprod?set=source[/b4/2f/b42fb62a0580c4dc49476eb611dbce8d1e7f1301.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend dress with broderie anglaise,"Rs.4,999.00",Black,https://www2.hm.com/en_in/productpage.1222951002.html,"https://lp2.hm.com/hmgoepprod?set=source[/2e/f7/2ef7701b2e833edffb5e42cfd1f6ca910f7d213e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Skinny Regular Jeans,"Rs.1,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1172287005.html,"https://lp2.hm.com/hmgoepprod?set=source[/5e/2d/5e2d5584dcbc82522b78527dfacabfeba8daec19.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized hoodie,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1210942003.html,"https://lp2.hm.com/hmgoepprod?set=source[/1a/3f/1a3fd82268a3a0d67ae20cb37a4f2f6b6d525f27.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Printed sweatshirt,"Rs.1,999.00",Light grey marl/Los Angeles,https://www2.hm.com/en_in/productpage.1096931027.html,"https://lp2.hm.com/hmgoepprod?set=source[/b1/0c/b10c0d5f386c669af8622dd2b01516fcb69c0987.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen-blend bomber jacket,"Rs.2,699.00",Dark khaki green,https://www2.hm.com/en_in/productpage.1211789004.html,"https://lp2.hm.com/hmgoepprod?set=source[/17/f0/17f05ceb4e051ff910351f40d135461279267c83.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton boxer-style shorts,"Rs.1,299.00",Light blue/Striped,https://www2.hm.com/en_in/productpage.1224190002.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/c1/44c16185417ecf50a8d48bb248c153aef92e359f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Viscose-blend dress,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.1185296001.html,"https://lp2.hm.com/hmgoepprod?set=source[/58/41/5841e2808dd19e4e676cea0c7c87206608092a22.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Linen trousers,"Rs.2,299.00",White,https://www2.hm.com/en_in/productpage.1216368001.html,"https://lp2.hm.com/hmgoepprod?set=source[/cb/3c/cb3cc29cc9d03530c88d6ba84b3fe55396c0ef84.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized linen shirt,"Rs.2,699.00",White,https://www2.hm.com/en_in/productpage.1216807001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5d/0e/5d0eda1d26b7102dedf6812038051d1117f0637e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
10-pack briefs,"Rs.1,499.00",Black,https://www2.hm.com/en_in/productpage.1089865001.html,"https://lp2.hm.com/hmgoepprod?set=source[/8c/c4/8cc429b7775215c6d9626a91fb499d167ce33528.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Slit-hem pencil skirt,"Rs.2,699.00",Black,https://www2.hm.com/en_in/productpage.1221860001.html,"https://lp2.hm.com/hmgoepprod?set=source[/af/a0/afa0e79e9959018d8dc0f7e52f56aa40bad8eb6a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Bead-embellished pencil skirt,"Rs.5,999.00",White,https://www2.hm.com/en_in/productpage.1228342001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d0/4c/d04c54d0f49224d8de2361bea223ea20e3a75927.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Jumper,"Rs.1,799.00",Cream/Black striped,https://www2.hm.com/en_in/productpage.1213827002.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/c3/1fc391a23f43f183eaf302a72d0012efd9440b7e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Lace push-up bra,"Rs.1,299.00",White,https://www2.hm.com/en_in/productpage.1080301031.html,"https://lp2.hm.com/hmgoepprod?set=source[/5a/9c/5a9c2a1659b65e9821a5c9dc2c28156f99139a16.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
A-line skirt,"Rs.4,999.00",Black,https://www2.hm.com/en_in/productpage.1211686001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ff/47/ff47cbe32d63e2093b21bc93c06bd878bf7cd8b8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Ribbed dress,"Rs.1,999.00",Black,https://www2.hm.com/en_in/productpage.1174465001.html,"https://lp2.hm.com/hmgoepprod?set=source[/26/ef/26efc3572fb5913691944ab5f52f76b55a1b5455.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Textured jersey skirt,"Rs.1,299.00",Cream,https://www2.hm.com/en_in/productpage.1220656003.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/7f/9b7f8f249f8e1bb3bd3e85362cb19bf127d67df6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Denim shirt dress,"Rs.5,999.00",Light denim blue,https://www2.hm.com/en_in/productpage.1225284001.html,"https://lp2.hm.com/hmgoepprod?set=source[/4a/41/4a41ca3c0a1e3a760f7325e716cec47aa7d33a48.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
MAMA Tailored jersey trousers,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1116195001.html,"https://lp2.hm.com/hmgoepprod?set=source[/41/f2/41f2fb231862ce92e1d7ff1124f7e1ef686f382c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Bootcut High Jeans,"Rs.2,299.00",White,https://www2.hm.com/en_in/productpage.1198343004.html,"https://lp2.hm.com/hmgoepprod?set=source[/dd/02/dd0257ee22bb937585661fcc9f675e51981c448c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[3]&call=url[file:/product/style]"
Canvas shopper,Rs.999.00,Black,https://www2.hm.com/en_in/productpage.1211995001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d6/1c/d61ca6fc4635763a3e5cec51059be41f9e85978f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Double-breasted twill trench coat,"Rs.4,999.00",Black,https://www2.hm.com/en_in/productpage.1202758001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c8/12/c81293c96af67b4f582fd2ecd94ef0bc9656c1cf.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
MAMA Before & After sports tights,"Rs.2,299.00",Black,https://www2.hm.com/en_in/productpage.1223557001.html,"https://lp2.hm.com/hmgoepprod?set=source[/12/93/12933105a93155c871452608e5d4283410269f21.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
MAMA Cotton jersey skirt,"Rs.1,299.00",Black,https://www2.hm.com/en_in/productpage.1116215001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c7/0e/c70e5b1ce6319798731dca489e2e241914d697b1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit trousers,"Rs.2,299.00",Dark grey,https://www2.hm.com/en_in/productpage.0996926008.html,"https://lp2.hm.com/hmgoepprod?set=source[/58/7e/587e1ba9781ea5c1a526bd50d69d910426efd6a0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Cotton boxer-style shorts,"Rs.1,299.00",White/Striped,https://www2.hm.com/en_in/productpage.1224190001.html,"https://lp2.hm.com/hmgoepprod?set=source[/60/79/607957f3ce8f5dda00801bb94e76da5255506fd2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Hooded top,"Rs.1,499.00",Grey,https://www2.hm.com/en_in/productpage.0456163183.html,"https://lp2.hm.com/hmgoepprod?set=source[/2b/cf/2bcf3b7cb0f513f87302213455a22a64d5ebfe0b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Double-breasted blazer,"Rs.3,999.00",Cream,https://www2.hm.com/en_in/productpage.1215794002.html,"https://lp2.hm.com/hmgoepprod?set=source[/19/13/1913bfbf6cf672603a8198c58eb5bc4dda95bebc.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
MAMA Linen-blend trousers,"Rs.2,699.00",Khaki green,https://www2.hm.com/en_in/productpage.1209799003.html,"https://lp2.hm.com/hmgoepprod?set=source[/38/48/384881507817d39c35e27c0e92f81d0f34266602.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit trousers,"Rs.2,299.00",Light beige,https://www2.hm.com/en_in/productpage.0996926007.html,"https://lp2.hm.com/hmgoepprod?set=source[/ac/87/ac87849e041ac66af04f5a609fb5cbfc585c593c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Double-breasted trenchcoat,"Rs.3,599.00",Cream,https://www2.hm.com/en_in/productpage.1037529010.html,"https://lp2.hm.com/hmgoepprod?set=source[/3a/f1/3af1c04a30eced26395d2088c0544d2c04a89b26.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
